gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,InternetService,Contract,Churn
Male,-2.200589947576443,No,No,1.3986837284194653,No,-2.7731038044209786,-0.5878228401857344,Fiber optic,One year,0
Male,0.40509734381224594,No,No,1.3624984704197662,Yes,-2.6760591883873093,-1.0596949673226672,No,One year,1
Male,-0.0303741994926483,Yes,Yes,3.6123269688551436,No,-0.6636576322437505,-1.8575592483347538,DSL,Two year,1
Female,-0.5257359441707211,Yes,No,-4.242931239076544,No,-1.8872349322457342,-0.48669822171502797,DSL,One year,1
Female,-2.9183041146724142,Yes,No,0.28621299598180805,Yes,-3.075556974401549,-2.922667149986558,Fiber optic,Two year,0
Female,-2.970188084486998,No,Yes,0.3372723626226286,No,-5.395309072630069,-4.014466984764972,DSL,One year,0
Female,-2.7454388161691035,No,No,0.07439765863727588,No,-5.239543254310928,-0.8625111806877437,No,Two year,0
Female,2.137922581408041,Yes,Yes,-0.9662310173618883,Yes,-0.5112405316037396,3.688866490129076,DSL,Month-to-month,1
Male,-1.8476596764228446,Yes,No,-0.0020555435234459463,No,-0.3419133658614958,1.1615567659550923,Fiber optic,Two year,1
Female,-0.9029351566078869,No,Yes,2.4247825515685992,Yes,1.0398034512221321,0.6668007651716908,No,One year,0
Male,-0.5136087739923749,Yes,No,1.843774817340512,Yes,-0.2508966293695595,-3.158648209398614,DSL,One year,1
Male,0.7829494536908015,Yes,No,-3.181853475322789,Yes,0.2366789250121585,1.3145680860539088,No,Two year,1
Female,-2.424504914934998,No,No,-0.7777847029413829,No,-5.602984044826405,2.097045237428804,No,Two year,0
Male,-0.1361343804757118,No,No,-3.1720100316130195,No,-3.1597012706592733,1.6772287382965403,Fiber optic,Month-to-month,0
Male,-1.2384071497731362,No,Yes,-2.8606227731746703,No,-0.924994297263313,-0.4133449501161195,No,Month-to-month,0
Male,-0.49061377214280755,Yes,No,-0.5442582740038656,No,-3.1662427326814244,-1.2102013463214296,Fiber optic,One year,0
Female,-2.281459735304548,No,Yes,0.19637308635441253,No,-4.193278147577458,0.28488397135682786,Fiber optic,Month-to-month,0
Male,1.5049203864729868,No,Yes,1.2532877737256853,Yes,2.8049748044154543,-0.38010255672164694,No,Month-to-month,1
Male,-3.839943860200566,Yes,No,-0.2793337789090652,No,-1.9653545010975906,-3.719319471651,No,One year,0
Female,-1.9314303520169362,Yes,No,0.6198117448238758,No,-4.412388063618026,2.462852672400789,No,One year,0
Female,1.6001589144594512,Yes,Yes,3.7605663184084515,Yes,2.2978528183105027,-0.6852817950641639,DSL,Two year,0
Male,-0.9755000076346714,Yes,No,-0.7338136232807956,Yes,1.67447416777927,0.367802638085049,No,One year,0
Male,-1.3676733976275344,Yes,No,0.35217647214023484,No,-4.692804271457067,3.35660530247053,DSL,Month-to-month,0
Female,1.9268532322706156,Yes,No,2.7030166663470454,No,1.9093191014392383,-1.2917008764444868,Fiber optic,Two year,0
Female,-1.724743501648542,Yes,Yes,-1.3041525629494923,Yes,-2.3517236302857576,-3.55900224747858,Fiber optic,Month-to-month,0
Female,0.1795786056145019,No,No,1.566091369720837,Yes,-3.3333344747356772,3.698252300259655,No,Two year,0
Male,-2.3544363101078356,No,Yes,-0.24773297946586026,No,-4.514396732129971,-0.7815206981910716,Fiber optic,Two year,0
Female,-1.5636525618386483,No,No,-1.2743999176732967,Yes,-0.53571875871603,-1.6691303895063487,DSL,One year,0
Female,-1.5331109109271517,No,No,0.47662435147319915,Yes,-4.871849823268411,2.2501279834674017,DSL,Month-to-month,0
Female,1.708630763424564,No,No,-0.4270622486666711,Yes,0.9925000207920275,-1.545796518541473,Fiber optic,One year,1
Male,0.06967645073357809,No,Yes,-1.0099608960924538,No,-0.20819839929812003,-0.5823299309355405,DSL,Two year,0
Female,0.9783930560576166,Yes,No,2.7006269890449115,Yes,2.428806388206741,2.8089632381369607,Fiber optic,Two year,0
Female,0.6340258564408288,No,Yes,1.4386621789056988,Yes,0.018406612297845983,-0.9254646942394451,Fiber optic,Two year,1
Male,-2.598961497351378,No,Yes,3.4173361324845404,No,0.1642562947733448,0.48785362207705585,Fiber optic,One year,1
Female,2.3477724631040733,Yes,No,-0.2645201606624531,Yes,-0.6548945234773609,1.0575539637184612,No,One year,1
Male,-2.2310296341855285,No,No,0.11612772818794936,No,-8.62189942885263,4.506891161369937,Fiber optic,Month-to-month,0
Male,-0.5849515250087101,No,No,-0.1998867072598074,Yes,-4.757251486478545,3.9374803434798706,Fiber optic,Two year,0
Male,-2.370845228133598,Yes,Yes,-0.9345485240906223,Yes,-2.202554532399302,-1.352144935321401,Fiber optic,Month-to-month,0
Female,-0.12089412256014742,Yes,No,0.5990704026485194,No,0.8418342368946734,-1.6015094534778007,DSL,One year,0
Male,-4.806226559538512,No,No,-3.006519581133224,Yes,-8.333571219327013,1.22823907030213,DSL,Two year,0
Female,0.1535325402290273,No,No,1.8238255767175318,No,-1.0983382913907516,1.8827828997230736,Fiber optic,Month-to-month,0
Female,1.0649230578810989,No,No,-2.1570457385088906,No,0.44736723379268917,1.081781091591082,Fiber optic,Two year,1
Male,2.657969609087394,No,No,4.2273852211948375,No,7.954526359638387,-3.214051771925801,Fiber optic,Month-to-month,0
Male,1.233449680861313,No,No,-3.819113247775421,No,-2.0080770592095023,4.951968732626562,No,One year,0
Female,-3.8313419014088557,Yes,No,0.8021473047054135,Yes,-1.9288096955316953,0.45572297398180206,DSL,Month-to-month,1
Female,-1.585332326016824,No,No,0.5487793563534918,No,-2.9958510159329887,1.1075788622727056,No,One year,0
Male,-1.7580039698082235,No,Yes,0.8097289079738577,Yes,-4.111462150883243,2.204733497265031,DSL,Month-to-month,0
Female,-0.12468116833965659,Yes,Yes,-2.6412873509888497,Yes,-0.7819549276316593,1.8680473951299006,DSL,One year,1
Female,-0.9159474657369049,No,No,1.1820235684454066,No,-1.7573757866864934,1.6751472677471826,Fiber optic,Two year,0
Female,0.5567650743700685,No,Yes,3.145162141062493,No,2.7418893738804906,0.35099807483858025,Fiber optic,Month-to-month,0
Female,-2.8816640062671537,No,Yes,-1.4982978239127744,Yes,-2.7661155673071804,-1.4060029733170691,Fiber optic,Two year,1
Female,-1.484581444606072,Yes,Yes,1.0977755797682514,No,-5.514145600191407,1.4137314871286308,DSL,Month-to-month,0
Male,-3.3758307223692334,No,No,-0.6170238141428954,No,-5.401958007975463,-0.035128024406737346,DSL,Two year,1
Male,-1.7673994189134232,Yes,Yes,1.1870945595266151,Yes,-4.870398855012417,2.949995580403629,Fiber optic,Two year,0
Female,-2.9773892641704736,Yes,Yes,1.1360949831486105,No,-4.820272494478468,0.2171935777401579,DSL,Two year,0
Male,0.559751978729045,Yes,No,-1.6560066024766322,Yes,-2.0310862008050967,-1.058835635165345,DSL,One year,0
Female,-1.5243919237691834,No,Yes,1.4877198032049908,Yes,-7.956017315866784,0.6065455266380828,DSL,Month-to-month,0
Male,2.0309517335324383,Yes,Yes,1.6773769671086338,Yes,1.128410142607113,0.7550794272418591,Fiber optic,One year,1
Female,-3.0303556108311684,No,Yes,0.0513320040474875,No,-3.487549133967912,-1.850416504511311,Fiber optic,Two year,0
Male,-3.567064488897071,Yes,Yes,1.4953632485913326,No,-2.070808430314334,-5.5230804914748886,Fiber optic,One year,0
Female,0.06586757167514623,No,No,1.0686222722863783,No,-5.048236532092624,2.9967377602915803,DSL,Two year,0
Male,-2.648044750584293,No,No,-0.9494651580180743,No,-3.049200862303498,-2.6155930096053766,No,Month-to-month,0
Female,-0.4171834171190303,Yes,No,3.0582134315502123,Yes,-0.6747907294045905,-1.0347069918672194,Fiber optic,One year,1
Female,-0.982557082159844,No,No,1.6752556116209147,Yes,-2.4469049216484815,1.7269327353385395,DSL,Two year,0
Male,-0.03799968247432939,No,Yes,-0.4264679143880892,Yes,-1.152799708295525,-2.028042553374161,DSL,One year,1
Male,-1.6477858394561653,No,No,0.7899017009611786,No,-5.046898257189959,-2.914924001755688,No,One year,1
Male,-2.837960317648421,No,Yes,0.2175064826422466,Yes,-3.575638109463972,-0.7554191261047813,No,Two year,1
Female,-3.217682864491988,No,Yes,-1.7722846147442297,No,-2.6767037204382347,-1.2930101060698989,No,Two year,1
Male,-2.853678463173108,No,No,1.199097009397141,Yes,-2.3366491363011397,-4.248921968694073,Fiber optic,Two year,0
Male,0.5355565045712172,No,No,-1.9353667028475428,Yes,-0.5331547933566094,-1.715063019602585,DSL,Two year,0
Female,-2.973934339661264,Yes,No,0.06167615750750588,No,-5.179736312659468,0.47074397166478066,No,One year,0
Male,0.8409202039921486,Yes,No,-0.8751504342659535,No,-1.7590600543490715,-2.0000819254519846,Fiber optic,Two year,0
Male,-3.3016662816132323,No,No,-0.9951306467401895,Yes,-9.281759524779694,1.539072415594756,Fiber optic,Month-to-month,0
Female,-0.9795164279257017,No,Yes,2.291038653927846,Yes,0.5936736453980191,-2.7235432833829254,DSL,One year,0
Male,-0.9713241880287108,No,No,0.9704028394864825,No,-2.0791958633132537,0.996610523313477,No,Two year,0
Male,0.3198824263833129,Yes,Yes,-0.7365576408011487,No,1.2939758719878671,-1.2183601079466182,Fiber optic,Two year,0
Male,-1.4489126934361414,No,Yes,0.72594279943625,No,-1.6465252174700533,0.06429648060962123,DSL,Two year,0
Male,-0.9880292679495791,Yes,Yes,-0.15621498977385584,Yes,-2.9435746642145557,-2.367134817099002,No,Month-to-month,0
Male,1.0417235210210245,Yes,Yes,-1.0767400768996631,Yes,-0.14321916982747138,-0.3377853945459406,Fiber optic,One year,1
Female,-1.9918389997014563,Yes,Yes,-0.5161800791003712,Yes,0.895530993325967,4.038020159837155,DSL,Month-to-month,1
Male,-1.7239867253105308,No,No,-2.5332520073141396,Yes,-1.1053383645104295,2.2576126020787095,Fiber optic,Two year,1
Male,-1.0806228980895425,Yes,No,-2.7164307607467935,No,-6.671281790973099,-2.519501180848372,No,Two year,0
Female,-1.0281034736458183,No,No,0.4294140209635319,Yes,-3.347519228476104,-2.421536307409566,Fiber optic,One year,1
Male,-1.374088095623902,Yes,Yes,1.2640439689107397,No,-3.1224072945889207,-1.4586888428917095,DSL,Two year,0
Female,0.7378230011631516,Yes,Yes,1.5777027444198573,No,2.0224782795462053,-2.160446102716204,No,Two year,1
Male,0.7041808238359459,Yes,Yes,2.631815242289604,No,1.4331807408916286,-0.4581482536514423,No,One year,0
Female,-2.8090727413194534,Yes,Yes,-2.061220381366561,No,-9.72519995198471,3.0866708440955004,No,Two year,0
Male,0.39893315685073105,No,Yes,-1.4177985384353307,No,-0.8767875938821903,0.49838993501177575,No,One year,0
Male,-3.3726564529908822,No,Yes,-0.9687635645788049,No,-4.646358324605231,-0.08178434146384461,No,Two year,0
Female,-3.96180564510104,No,No,-0.4349784211147929,Yes,-4.715692782269565,-0.8197898910501087,No,Month-to-month,0
Female,1.2657655401137609,No,Yes,-3.5454714301959953,Yes,-5.06149801731198,2.7119266370765582,No,Two year,0
Male,-4.908713135528076,No,Yes,-2.459380861185395,No,-8.358100051555986,-0.18614473800530762,Fiber optic,Two year,0
Male,-0.9443108221159545,No,No,-0.5302181676865398,No,0.43101312028200994,0.24108985702213015,No,One year,1
Male,-0.44496996198082595,No,No,-1.4895327955010234,No,-2.172136797653707,-0.5843064616557995,No,Two year,0
Female,1.4331645350394056,No,Yes,-0.009876974456452414,No,3.225576984637651,-1.9411914090269966,No,One year,1
Female,-2.576107488424466,No,Yes,-0.41503959913651034,No,-4.625513453269171,1.1047419306040462,Fiber optic,One year,0
Male,1.7281979784956072,No,No,1.4764255102044346,No,2.1329452357214223,-3.331802223956726,DSL,Two year,1
Female,-1.9353231296597144,Yes,Yes,0.6114822164158886,No,-4.030579123415129,-1.7431688659414175,No,Two year,0
Female,0.6648367408803249,No,Yes,2.9482027383066742,Yes,1.8014934173885382,-1.4722822051432332,DSL,Month-to-month,1
Male,-1.6435681624872962,No,Yes,0.9974900636048167,No,-3.0213966979747737,-1.2019231949065845,DSL,One year,0
Female,-0.1098883887560338,No,No,-0.5952086414774607,Yes,-2.5888551519325596,-0.2037814188224749,Fiber optic,Month-to-month,1
Female,-0.49179566656322693,No,No,1.777373850309336,Yes,-0.9657347708473631,3.5757468678757167,DSL,Month-to-month,0
Male,-0.6451901982713162,No,No,-1.852211867010674,No,-3.2255989652421513,-1.4014426618183353,No,Two year,0
Male,1.125595676259532,No,Yes,3.2727375494815707,Yes,1.1038890014388876,-0.4855235696915825,Fiber optic,One year,0
Male,-0.06490442275537722,No,Yes,-3.7359964288266965,Yes,-2.570811631879396,-1.4353377387484674,Fiber optic,Two year,0
Male,0.2700303065708771,No,Yes,2.348459312386553,No,0.41441752470234283,1.4268160184740162,No,Two year,0
Male,-1.0303864446731945,Yes,Yes,-0.5973871828873334,No,-3.52878768612187,-3.400670840526161,No,Two year,0
Female,1.2860813533669588,Yes,No,1.2210326033362704,No,2.513539451676425,-1.4667597354055883,DSL,Month-to-month,1
Female,-2.312724491294559,Yes,Yes,-1.1030436936613182,No,-6.491233604826014,3.6944530764900305,No,Two year,0
Female,-2.355588030680166,Yes,Yes,-2.3337968412953223,Yes,-6.633197388784048,2.2080544249904195,No,One year,0
Male,0.8785621913020545,Yes,Yes,3.433446623794949,No,1.1432421525542933,-0.5685884552437532,Fiber optic,One year,0
Male,-0.7276886947695109,No,Yes,-0.39211353624968504,No,-1.6163085943542175,1.1166572946429618,Fiber optic,Month-to-month,0
Male,0.9886913857899757,Yes,No,3.099849976593882,No,1.7368421130118505,1.8582760734527823,DSL,Month-to-month,0
Female,-1.0737973293710454,Yes,No,-0.3652573668094088,No,-2.306007244909999,-2.7564197038458045,DSL,Month-to-month,0
Female,1.8456833844617941,Yes,No,-1.6223892635627393,No,-1.6325212209099682,0.3104499965728833,DSL,Month-to-month,0
Male,-2.246481539725094,Yes,Yes,0.5764823052561495,No,-6.107416896758965,2.8392075064595432,Fiber optic,Month-to-month,0
Male,-2.963536651738668,No,No,0.5136456185973757,No,0.21995609900835314,4.255695506539265,DSL,Month-to-month,1
Female,-0.8810179951724145,No,Yes,-2.3608881931303873,No,-4.01192977990687,1.359068572040198,No,One year,0
Female,0.6028401481562136,Yes,Yes,-4.419153216676449,No,-0.6550908444256356,1.6918898846784665,Fiber optic,One year,1
Female,1.605271890514718,Yes,No,-2.5404590283262447,No,-0.9219113966865622,3.387741204551501,No,Month-to-month,0
Male,1.2384685201659418,No,No,2.961315900435813,Yes,3.3307526599774784,-3.1792125527123085,No,Month-to-month,1
Male,2.3981452946382746,No,No,-1.0076389161384167,No,2.909589742176662,-1.4263467581603497,DSL,Month-to-month,1
Female,0.825735535445721,Yes,Yes,2.654540712504132,No,3.2329013509015243,-0.2251208755641655,No,Two year,1
Female,0.9469230597931113,Yes,No,2.859383022079959,No,3.2595087969744303,-0.9467524474739313,No,One year,0
Female,-0.34517975036976956,Yes,Yes,1.9735835521052123,Yes,-4.3569633654613815,2.639327514670444,No,Two year,0
Male,-1.6693797277597393,No,No,-0.4952802995531964,No,-3.7747592439640356,-2.938931188226128,Fiber optic,One year,0
Female,2.0701890132020164,Yes,Yes,-2.2516798505687996,Yes,1.641142467646716,1.6498349967455594,No,Two year,1
Male,-3.510174215603551,No,No,0.6060020208055663,No,-7.337498526344125,-2.6805065622678432,Fiber optic,One year,0
Male,-2.8255249116819634,No,Yes,-0.5591032043498807,Yes,-6.449212581358186,0.782492712070633,No,One year,0
Female,-1.3841969245075512,No,Yes,1.5766587970076817,Yes,-1.7212019687280078,-1.8844365693942948,No,Two year,0
Female,-1.6675255014136452,Yes,Yes,2.1214518325321974,Yes,-1.436391752064925,-2.5381957841384013,No,Two year,1
Female,2.5090537707814398,Yes,No,-0.3554599917101299,Yes,2.873725937199446,0.9400740715159741,Fiber optic,Two year,1
Male,0.2584069923121457,No,No,1.9498374755850427,Yes,-0.06461775679806828,-0.23184123163867287,No,One year,0
Female,-0.5512400236970592,Yes,Yes,1.6859936425144668,Yes,-1.4656141121442097,1.9412896956367731,Fiber optic,One year,0
Female,-1.8109597390937953,No,Yes,1.2332653596273992,Yes,-2.872619327795228,0.055364427094675706,DSL,Two year,0
Female,-1.2402097994559842,No,Yes,1.5095370126941743,No,0.2205901411408876,1.130505174351042,No,One year,0
Female,-0.46661119038173315,Yes,No,1.1173360595853021,Yes,-1.6137547653964344,1.7602700872000576,Fiber optic,One year,0
Male,-1.6247906844929605,No,No,1.5199515766307536,Yes,-0.7846304420669697,-1.5414964764133754,DSL,Two year,0
Female,-0.5281007825730615,No,Yes,-1.1548023886383165,Yes,1.3903881537079117,-0.2925925312243365,No,Month-to-month,1
Male,-2.967409417865687,Yes,Yes,-0.5600251497129978,Yes,-6.613401330726971,0.5972373919112627,DSL,One year,0
Female,-1.867673918626839,Yes,No,-0.6571781225821329,No,-5.119608952736109,0.4661748098483781,Fiber optic,Two year,0
Male,-1.6682697620624711,No,Yes,-1.6206171963682796,No,-3.4549476442061073,-1.4913705253413885,DSL,Two year,0
Male,-0.10017155769195496,No,Yes,-2.0039581872985766,No,-0.4556337430699234,-2.4387732890335183,No,Two year,0
Male,-0.6875371411317681,Yes,No,0.6829614957738916,No,-2.0373599065210564,0.47761975347685437,No,Two year,0
Male,0.5087516303810438,No,No,-2.812101852058598,No,-2.586248302689508,-0.05402966451982316,DSL,Two year,0
Female,1.7555176627696363,No,Yes,1.989697453416287,No,1.5628371473639306,1.508739642968279,Fiber optic,Two year,1
Female,-0.6162241520187995,Yes,No,1.4918945242777952,Yes,-1.3322756708294694,3.31816369093673,Fiber optic,Two year,0
Male,-0.8758095770304847,No,Yes,0.7765700333833656,No,-3.999975503398223,-1.5388847528088072,No,Two year,1
Female,2.0545392049640574,Yes,No,2.3091232344563752,No,2.9921233899044495,0.8458777982595442,DSL,One year,1
Male,0.2695132865897141,No,No,1.3185198595081857,No,-3.7481161538883865,2.855022056095499,DSL,Two year,0
Male,0.4839313484696751,No,Yes,2.3962899576825056,Yes,1.9926769791944232,-1.5828737954896854,No,One year,1
Male,-0.12549367887195073,Yes,Yes,-1.5650764679123803,Yes,0.02778888893939424,1.3472212728093886,No,Month-to-month,1
Male,0.27366556442943657,No,Yes,-2.296346123573256,Yes,1.6628212075345987,3.3081824911438056,DSL,Two year,1
Female,2.232563507726432,Yes,Yes,-1.0965971190801156,Yes,-0.7114262352306019,0.9281512351033201,Fiber optic,Two year,1
Female,-1.922219985523292,No,No,-1.0639083186647535,Yes,-0.39611841286474225,1.1074207892012917,Fiber optic,Month-to-month,1
Male,-0.7550519027404503,No,No,0.6413987382739699,No,-1.7666697432540344,-0.8319700219655679,Fiber optic,Month-to-month,0
Female,-0.6547428920591616,Yes,No,4.004223916319968,Yes,1.090210141786369,-3.27192840940031,DSL,Month-to-month,1
Male,-0.01474979979560409,No,Yes,1.6596059374887937,Yes,-2.1639975378222753,0.7418253546098743,No,One year,1
Male,-0.9779103501236078,No,Yes,-1.2878492402915844,No,-3.5956661441928377,0.35561449783339794,Fiber optic,One year,0
Male,-2.697290304059435,Yes,No,0.5920766778020405,No,-5.430805651864873,1.4629022027081153,No,Two year,0
Female,-0.0042654618462879546,Yes,No,-1.6951610619666544,No,2.381301597020414,1.0923151123149275,Fiber optic,Month-to-month,1
Male,1.930044371232674,Yes,Yes,-1.7915930632375232,Yes,1.8982961932057827,-0.16951274416256856,No,One year,0
Male,-2.6630058175656433,No,No,-0.2719176735187656,No,-4.295881438191252,2.5409753170219944,No,One year,1
Male,-1.1542520167682748,No,No,0.19429357849317364,No,-4.3495682843506405,-2.0749571570863354,No,One year,0
Female,-3.427920612568693,No,Yes,0.6183536791249384,Yes,-0.06034314837051183,0.6668917984939069,DSL,Two year,1
Female,-0.10507111376560241,No,Yes,-1.807056545575961,No,-2.401385212756795,0.7310867205009322,No,Month-to-month,0
Female,-0.9055418808893999,No,Yes,-2.024221851452708,No,-2.615449398757202,-2.324702289668649,Fiber optic,One year,0
